date,open,high,low,close,volume,change_percent,avg_vol_20d
2005-06-21,144.1792,145.2953,142.6276,144.0641,30234335,0.3976,37116456.4
2005-06-22,144.98,146.3063,144.4795,144.7948,20927052,0.5072,35261403.3
2005-06-23,144.1442,147.5526,143.3934,145.0,28084687,0.1417,34861653.45
2005-06-24,145.5956,149.1492,144.9349,148.7738,35506858,2.6026,35283691.0
2005-06-27,149.5996,152.3874,147.0771,152.2022,35570194,2.3045,35845009.1
2005-06-28,153.2933,154.7798,151.1512,151.1512,38034927,-0.6906,35525299.15
2005-06-29,151.4014,152.3423,146.2212,146.5065,36560803,-3.0729,33837688.45
2005-06-30,147.3173,149.6146,145.6657,147.2222,30158611,0.4885,33550006.4
2005-07-01,147.6677,148.2683,144.7548,145.7708,18436745,-0.9859,32595491.9
2005-07-05,146.1962,148.1381,145.2603,148.003,14973012,1.5313,31093805.1
2005-07-06,148.7988,148.9489,145.8358,145.9059,15984599,-1.4169,29463167.35
2005-07-07,144.8398,148.048,144.3994,147.9179,21322856,1.379,27961790.25
2005-07-08,148.2733,148.8989,147.1722,148.2633,14900285,0.2335,27064338.6
2005-07-11,148.3483,148.4484,145.6557,146.8218,16763819,-0.9722,26634139.2
2005-07-12,146.8418,147.3474,145.6106,146.036,11718070,-0.5352,25941003.0
2005-07-13,146.4014,149.7698,146.1962,149.5796,22852924,2.4265,26075468.4
2005-07-14,152.8228,153.5285,150.1852,150.5956,21314065,0.6793,25054949.95
2005-07-15,150.7708,151.8519,150.04,150.7457,16859923,0.0997,24652952.35
2005-07-18,150.1501,151.1011,149.024,149.9199,12403184,-0.5478,24230715.0
2005-07-19,151.2012,155.3303,151.0511,155.1051,25217557,3.4586,23391225.3
2005-07-20,152.9379,156.4615,151.0511,156.1562,28592179,0.6776,23309117.5
2005-07-21,157.1822,159.0591,155.7608,157.1271,39539221,0.6218,24239725.95
2005-07-22,153.3383,154.7798,148.3133,151.3513,46726826,-3.6759,25171832.9
2005-07-25,151.3463,151.7968,147.6276,148.0731,19298282,-2.166,24361404.1
2005-07-26,147.6526,149.1492,146.1912,148.1932,19614166,0.0811,23563602.7
2005-07-27,149.019,149.2643,146.3463,148.6136,14421364,0.2837,22382924.55
2005-07-28,148.8539,148.8539,146.7868,146.8969,11839349,-1.1552,21146851.85
2005-07-29,146.2162,146.5666,143.6386,144.024,16709873,-1.9557,20474414.95
2005-08-01,144.2042,146.3964,144.1942,145.951,11313475,1.3379,20118251.45
2005-08-02,145.946,149.9099,145.7057,149.7448,14565820,2.5994,20097891.85
